Customer Name,Vehicle Identification Number,MODEL,COMMERCIAL MODEL,Internal Vehicle Number,Char. 4,Primary Status,Primary Status,Date of Primary Status,Time of Primary Status,Location,Vehicle Search Area,Plant,Storage Location,Veh. Srch Area,TIRE OPTIONS,Char. 5,Characteristic 6,Vehicle Usage
TITAN MACHINERY INC.,NEM469795,SV250,SV250-T4 INTERIM,0012330854,,Delivered to Destination,ZT56,5/9/14,12:01:42 PM,OMAHA,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM480902,SV185,SV185-T4 FINAL,0012330859,,Delivered to Destination,ZT56,6/3/14,11:39:26 AM,OMAHA,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
"BIRKEY'S FARM STORE, INC.",NEM470243,SV300,SV300-T4 INTERIM,0012330909,,Delivered to Destination,ZT56,7/9/14,9:01:26 AM,MATTOON,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM468833,SR220,SR220-T4 INTERIM,0012330942,,Delivered to Destination,ZT56,6/16/14,11:59:23 AM,COLORADO SPRINGS,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
CNH Industrial Belgium NV,NEM486236,L215/L216,L216-T4B,0012366012,,Export Vessel Sailed,ZT72,6/30/14,7:34:26 AM,IN TRANSIT,FRA NH L,WI01,WI01,LOC FRANCE NH AGCE,10x16.5 Premium (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM465225,SR150/SR160,SR150-NR,0012366013,,Export Vessel Sailed,ZT72,6/20/14,10:35:10 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM465226,SR150/SR160,SR150-NR,0012366014,,Export Vessel Sailed,ZT72,6/20/14,10:34:56 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM465227,SR150/SR160,SR150-NR,0012366015,,Export Vessel Sailed,ZT72,6/20/14,10:34:41 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROCKY MOUNTAIN EQUIPMENT CANADA LTD,NEM480947,SV185,SV185-CANADA,0012337254,,Delivered to Destination,ZT56,5/22/14,5:36:41 PM,CALGARY,NA CASE,WI01,WI01,NA CASE / CASE IH,10x16.5 Premium (64 OTW),,,Retail
ROCKY MOUNTAIN EQUIPMENT CANADA LTD,NEM480961,SV185,SV185-CANADA,0012337255,,Delivered to Destination,ZT56,6/24/14,3:02:17 PM,CALGARY,NA CASE,WI01,WI01,NA CASE / CASE IH,10x16.5 Premium (64 OTW),,,Dealer Inventory
ROCKY MOUNTAIN EQUIPMENT CANADA LTD,NEM477539,SR250,SR250-CANADA,0012337256,,Delivered to Destination,ZT56,6/3/14,12:23:44 PM,CALGARY,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM465229,SR150/SR160,SR150-NR,0012366021,,Export Vessel Sailed,ZT72,6/20/14,10:34:13 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROCKY MOUNTAIN EQUIPMENT CANADA LTD,NEM470180,SV300,SV300-CANADA,0012337306,,Delivered to Destination,ZT56,5/16/14,10:45:00 AM,CALGARY,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
ROOTS GROUP ARABIA CJSC,NEM464901,SR130,SR130-NR,0012366022,,Export Vessel Sailed,ZT72,6/20/14,10:37:35 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM465228,SR150/SR160,SR150-NR,0012366019,,Export Vessel Sailed,ZT72,6/20/14,10:34:28 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM464902,SR130,SR130-NR,0012366023,,Export Vessel Sailed,ZT72,6/20/14,10:37:21 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM464903,SR130,SR130-NR,0012366024,,Export Vessel Sailed,ZT72,6/20/14,10:37:06 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM464904,SR130,SR130-NR,0012366028,,Export Vessel Sailed,ZT72,6/20/14,10:36:52 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
"TORGERSON'S, LLC",NEM469808,SV250,SV250-T4 INTERIM,0012337350,,Delivered to Destination,ZT56,5/22/14,5:49:30 PM,HAVRE,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Lease
"CENTRAL MACHINERY SALES, INC.",NEM468841,SR220,SR220-T4 INTERIM,0012337352,,Delivered to Destination,ZT56,6/24/14,11:32:05 AM,MOSES LAKE,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
ROOTS GROUP ARABIA CJSC,NEM464905,SR130,SR130-NR,0012366030,,Export Vessel Sailed,ZT72,6/20/14,10:36:38 AM,IN TRANSIT,S.ARAB CSL,WI01,WI01,SAUDI ARABIA CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
CNH Industrial Belgium NV,NEM472847,L230,L230-T4A,0012331125,,Export Vessel Sailed,ZT72,5/22/14,1:24:56 PM,IN TRANSIT,CZR NH L,WI01,WI01,LOC CZECH REPUBLIC NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
CNH Industrial Belgium NV,NEM472848,L230,L230-T4A,0012331126,,Export Vessel Sailed,ZT72,5/22/14,1:24:57 PM,IN TRANSIT,CZR NH L,WI01,WI01,LOC CZECH REPUBLIC NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
CNH Industrial Belgium NV,NEM472849,L230,L230-T4A,0012331127,,Export Vessel Sailed,ZT72,5/27/14,4:09:10 PM,IN TRANSIT,CZR NH L,WI01,WI01,LOC CZECH REPUBLIC NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
CNH Industrial Belgium NV,NEM472853,L230,L230-T4A,0012331128,,Export Vessel Sailed,ZT72,6/14/14,5:23:01 PM,IN TRANSIT,CZR NH L,WI01,WI01,LOC CZECH REPUBLIC NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
"KELBE BROS. EQUIPMENT CO., INC.",NEM485012,L218,L218-T4B,0012359094,,Delivered to Destination,ZT56,5/9/14,3:06:10 PM,BUTLER,NA NH,WI01,WI01,NA NH AGCE,10x16.5 Premium (64 OTW),,,Retail
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464906,SR130,SR130-NR,0012366031,,Export Vessel Sailed,ZT72,6/30/14,8:00:18 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464907,SR130,SR130-NR,0012366032,,Export Vessel Sailed,ZT72,6/30/14,8:00:02 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464908,SR130,SR130-NR,0012366033,,Export Vessel Sailed,ZT72,6/30/14,7:59:48 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464909,SR130,SR130-NR,0012366038,,Export Vessel Sailed,ZT72,6/30/14,7:59:35 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
AL-SHIRAWI ENTERPRISES LLC,NEM465230,SR150/SR160,SR150-NR,0012366040,,Export Vessel Sailed,ZT72,7/7/14,7:35:41 AM,IN TRANSIT,U.A.E. CSL,WI01,WI01,Unit Arab Emirates CS/CIH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
BURRIS EQUIPMENT CO.,NEM468834,SR220,SR220-T4 INTERIM,0012331267,,Delivered to Destination,ZT56,6/23/14,8:15:16 AM,WAUKEGAN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464910,SR130,SR130-NR,0012366039,,Export Vessel Sailed,ZT72,6/30/14,7:59:20 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
BURRIS EQUIPMENT CO.,NEM469847,SV250,SV250-T4 INTERIM,0012331297,,Delivered to Destination,ZT56,6/4/14,11:51:03 AM,WAUKEGAN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
BURRIS EQUIPMENT CO.,NEM469846,SV250,SV250-T4 INTERIM,0012331278,,Delivered to Destination,ZT56,6/4/14,11:51:02 AM,WAUKEGAN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464911,SR130,SR130-NR,0012366041,,Export Vessel Sailed,ZT72,6/30/14,7:59:06 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
BURRIS EQUIPMENT CO.,NEM469848,SV250,SV250-T4 INTERIM,0012331298,,Delivered to Destination,ZT56,6/16/14,8:57:47 AM,WAUKEGAN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464912,SR130,SR130-NR,0012366042,,Export Vessel Sailed,ZT72,6/30/14,7:58:53 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
"GREINER IMPLEMENT COMPANY, INC.",NEM478374,SR200/SR210,SR210-T4 FINAL,0012337471,,Delivered to Destination,ZT56,6/20/14,10:18:08 AM,OTTUMWA,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"GREINER IMPLEMENT COMPANY, INC.",NEM477549,SR250,SR250-T4 INTERIM,0012337472,,Delivered to Destination,ZT56,6/12/14,1:42:05 PM,OTTUMWA,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464915,SR130,SR130-NR,0012366051,,Export Vessel Sailed,ZT72,6/30/14,7:58:14 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
"BRUNA BROTHERS IMPLEMENT, LLC",NEM470228,SV300,SV300-T4 INTERIM,0012343237,,Delivered to Destination,ZT56,5/9/14,12:01:40 PM,WASHINGTON,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Retail
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464913,SR130,SR130-NR,0012366044,,Export Vessel Sailed,ZT72,6/30/14,7:58:40 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
NASSER BIN KHALED & SONS CO. W.L.L.,NEM464914,SR130,SR130-NR,0012366046,,Export Vessel Sailed,ZT72,6/30/14,7:58:27 PM,IN TRANSIT,QUATAR CSL,WI01,WI01,QUATAR CASE/CASE IH LOC,10x16.5 Heavy Duty (59 OTW),,,Dealer Inventory
"BRUNA BROTHERS IMPLEMENT, LLC",NEM479358,SV250,SV250-T4 INTERIM,0012343250,,Delivered to Destination,ZT56,6/5/14,8:30:15 AM,WASHINGTON,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Dealer Inventory
"MARTIN IMPLEMENT SALES, INC.",NEM483722,L223,L223-T4B,0012366052,,Delivered to Destination,ZT56,4/26/14,12:41:30 PM,SOUTH ELGIN,NA NH,WI01,WI01,NA NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Retail
"FARMERS' IMPLEMENT, LLC",NEM478375,SR200/SR210,SR210-T4 FINAL,0012337543,,Delivered to Destination,ZT56,6/18/14,12:13:42 PM,COLUMBUS,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM469849,SV250,SV250-T4 INTERIM,0012331421,,Delivered to Destination,ZT56,6/5/14,11:02:10 AM,CENTER POINT,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"MARTIN IMPLEMENT SALES, INC.",NEM483721,L223,L223-T4B,0012366057,,Delivered to Destination,ZT56,4/26/14,12:41:26 PM,SOUTH ELGIN,NA NH,WI01,WI01,NA NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM469850,SV250,SV250-T4 INTERIM,0012331435,,Delivered to Destination,ZT56,6/2/14,8:03:44 AM,CENTER POINT,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"TRACTOR SALES & AUTO, INC.",NEM485007,L218,L218-T4B,0012359153,,Delivered to Destination,ZT56,5/28/14,10:34:25 AM,IDAHO FALLS,NA NH,WI01,WI01,NA NH AGCE,10x16.5 Severe Duty (64 OTW),,,Retail
"WINDRIDGE IMPLEMENTS, L.L.C.",NEM478340,SR200/SR210,SR210-T4 FINAL,0012355224,,Delivered to Destination,ZT56,6/16/14,3:45:39 PM,DECORAH,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
"TRACTOR SALES & AUTO, INC.",NEM484989,L218,L218-T4B,0012359159,,Delivered to Destination,ZT56,5/5/14,6:34:29 PM,IDAHO FALLS,NA NH,WI01,WI01,NA NH AGCE,10x16.5 Severe Duty (64 OTW),,,Retail
TITAN MACHINERY INC.,NEM478355,SR200/SR210,SR210-T4 FINAL,0012331523,,Delivered to Destination,ZT56,6/19/14,8:07:59 AM,MARSHALL,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
"SONSRAY MACHINERY, LLC",NEM479350,SV250,SV250-T4 INTERIM,0012355260,,Delivered to Destination,ZT56,6/12/14,1:42:13 PM,EL CAJON,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"SONSRAY MACHINERY, LLC",NEM479362,SV250,SV250-T4 INTERIM,0012355272,,Delivered to Destination,ZT56,6/12/14,1:42:13 PM,SANTA FE SPRINGS,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM469851,SV250,SV250-T4 INTERIM,0012331590,,Delivered to Destination,ZT56,6/4/14,1:01:41 PM,MARSHALL,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM468771,SR220,SR220-T4 INTERIM,0012331624,,Delivered to Destination,ZT56,4/12/14,8:54:13 AM,RAPID CITY,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM468772,SR220,SR220-T4 INTERIM,0012331628,,Delivered to Destination,ZT56,4/12/14,8:54:11 AM,RAPID CITY,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM468835,SR220,SR220-T4 INTERIM,0012331610,,Delivered to Destination,ZT56,6/12/14,1:42:01 PM,MARSHALL,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"BRUNA BROTHERS IMPLEMENT, LLC",NEM470229,SV300,SV300-T4 INTERIM,0012343385,,Delivered to Destination,ZT56,5/8/14,1:48:58 PM,HIAWATHA,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Retail
BOB MARK NEW HOLLAND SALES LIMITED,NEM475696,L220,L220-T4B,0012359212,,Delivered to Destination,ZT56,6/25/14,2:01:25 PM,LINDSAY,NA NH,WI01,WI01,NA NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Retail
"KOENIG EQUIPMENT, INC.",NEM470222,SV300,SV300-T4 INTERIM,0012331694,,Delivered to Destination,ZT56,5/12/14,8:06:37 AM,GAS CITY,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium-Liner (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM480904,SV185,SV185-T4 FINAL,0012331774,,Delivered to Destination,ZT56,4/17/14,11:11:15 AM,PHOENIX,NA CASE,WI01,WI01,NA CASE / CASE IH,10x16.5 Premium-Liner (64 OTW),,,Dealer Inventory
ARCHBOLD EQUIPMENT COMPANY,NEM478339,SR200/SR210,SR210-T4 FINAL,0012343450,,Delivered to Destination,ZT56,6/17/14,8:25:50 AM,TOPEKA,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM477501,SR250,SR250-T4 INTERIM,0012331791,,Delivered to Destination,ZT56,5/6/14,10:21:00 AM,PHOENIX,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Mining (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM477545,SR250,SR250-T4 INTERIM,0012331777,,Delivered to Destination,ZT56,6/16/14,6:32:07 PM,PHOENIX,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium-Liner (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM469853,SV250,SV250-T4 INTERIM,0012331789,,Delivered to Destination,ZT56,6/4/14,12:15:16 PM,PHOENIX,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium-Liner (70 OTW),,,Dealer Inventory
"ARNOLD'S OF ST. MARTIN, INC.",NEM469854,SV250,SV250-T4 INTERIM,0012331816,,Delivered to Destination,ZT56,6/4/14,1:01:48 PM,SAINT MARTIN,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Retail
"ARNOLD'S OF ST. CLOUD, INC.",NEM477502,SR250,SR250-T4 INTERIM,0012331851,,Delivered to Destination,ZT56,6/26/14,5:18:52 PM,SAUK RAPIDS,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Retail
"MAW EQUIPMENT, INC.",NEM469857,SV250,SV250-T4 INTERIM,0012331854,,Delivered to Destination,ZT56,6/16/14,5:00:59 PM,OGDEN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"MAW EQUIPMENT, INC.",NEM478356,SR200/SR210,SR210-T4 FINAL,0012331861,,Delivered to Destination,ZT56,7/11/14,3:32:41 PM,OGDEN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"MAW EQUIPMENT, INC.",NEM478357,SR200/SR210,SR210-T4 FINAL,0012331862,,Delivered to Destination,ZT56,7/11/14,3:32:47 PM,OGDEN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
"ASSOCIATED SUPPLY COMPANY, INC.",NEM466321,SR175,SR175-T4 FINAL,0012343525,,Delivered to Destination,ZT56,5/22/14,4:54:34 PM,AMARILLO,NA CASE,WI01,WI01,NA CASE / CASE IH,10x16.5 Heavy Duty (64 OTW),,,Retail
Trico Equipment Services LLC,NEM470270,SV300,SV300-T4 INTERIM,0012355432,,Delivered to Destination,ZT56,6/12/14,1:42:13 PM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
Trico Equipment Services LLC,NEM480919,SV185,SV185-T4 FINAL,0012355437,,Delivered to Destination,ZT56,4/24/14,2:53:31 PM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Retail
"BRUNA BROTHERS IMPLEMENT, LLC",NEM479359,SV250,SV250-T4 INTERIM,0012343530,,Delivered to Destination,ZT56,6/12/14,1:42:11 PM,HIAWATHA,NA CASE,WI01,WI01,NA CASE / CASE IH,14x17.5 Premium (76 OTW),,,Dealer Inventory
Trico Equipment Services LLC,NEM480925,SV185,SV185-T4 FINAL,0012355446,,Delivered to Destination,ZT56,4/24/14,2:53:54 PM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM468836,SR220,SR220-T4 INTERIM,0012331926,,Delivered to Destination,ZT56,6/18/14,2:05:06 PM,DAVENPORT,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM468837,SR220,SR220-T4 INTERIM,0012331927,,Delivered to Destination,ZT56,6/17/14,8:46:33 AM,DAVENPORT,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
Trico Equipment Services LLC,NEM468775,SR220,SR220-T4 INTERIM,0012355452,,Delivered to Destination,ZT56,4/7/14,11:54:05 AM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
Trico Equipment Services LLC,NEM468830,SR220,SR220-T4 INTERIM,0012355463,,Delivered to Destination,ZT56,6/12/14,1:42:14 PM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM470208,SV300,SV300-T4 INTERIM,0012331997,,Delivered to Destination,ZT56,5/6/14,11:37:22 AM,Dickinson,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Matured Financing
TITAN MACHINERY INC.,NEM477546,SR250,SR250-T4 INTERIM,0012331998,,Delivered to Destination,ZT56,6/13/14,8:18:15 AM,Dickinson,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Heavy Duty  (70 OTW),,,Dealer Inventory
Trico Equipment Services LLC,NEM479363,SV250,SV250-T4 INTERIM,0012355470,,Delivered to Destination,ZT56,6/26/14,7:57:07 AM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
Trico Equipment Services LLC,NEM479364,SV250,SV250-T4 INTERIM,0012355473,,Delivered to Destination,ZT56,6/3/14,8:01:23 PM,VINELAND,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM469858,SV250,SV250-T4 INTERIM,0012332024,,Delivered to Destination,ZT56,6/4/14,12:15:14 PM,ALBUQUERQUE,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM477503,SR250,SR250-T4 INTERIM,0012332019,,Delivered to Destination,ZT56,7/9/14,8:58:30 AM,ALBUQUERQUE,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Premium (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM477914,SR150/SR160,SR160-T4 FINAL,0012332030,,Delivered to Destination,ZT56,6/3/14,1:16:09 PM,ALBUQUERQUE,NA CASE,WI01,WI01,NA CASE / CASE IH,10x16.5 Heavy Duty (59 OTW),,,Matured Financing
TITAN MACHINERY INC.,NEM478361,SR200/SR210,SR210-T4 FINAL,0012332083,,Delivered to Destination,ZT56,6/18/14,6:36:03 PM,LINCOLN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM478358,SR200/SR210,SR210-T4 FINAL,0012332066,,Delivered to Destination,ZT56,6/18/14,6:36:02 PM,LINCOLN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM478359,SR200/SR210,SR210-T4 FINAL,0012332073,,Delivered to Destination,ZT56,6/26/14,3:28:03 PM,DES MOINES,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM478360,SR200/SR210,SR210-T4 FINAL,0012332079,,Delivered to Destination,ZT56,7/1/14,12:49:53 PM,DES MOINES,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
TITAN MACHINERY INC.,NEM477504,SR250,SR250-T4 INTERIM,0012332087,,Delivered to Destination,ZT56,5/2/14,1:18:18 PM,LINCOLN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM477547,SR250,SR250-T4 INTERIM,0012332092,,Delivered to Destination,ZT56,7/11/14,4:48:04 PM,LINCOLN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Dealer Inventory
TITAN MACHINERY INC.,NEM477548,SR250,SR250-T4 INTERIM,0012332093,,Delivered to Destination,ZT56,6/3/14,11:39:27 AM,LINCOLN,NA CASE,WI01,WI01,NA CASE / CASE IH,12x16.5 Severe Duty (70 OTW),,,Retail
LOUIS GELDER AND SONS CO.,NEM485096,L218,L218-T4B,0012372527,,Delivered to Destination,ZT56,5/29/14,8:57:23 AM,BENTON HARBOR,NA NH,WI01,WI01,NA NH AGCE,10x16.5 Heavy Duty (64 OTW),,,Retail
"CUMBERLAND TRACTOR & EQUIPMENT, LLC",NEM472825,L230,L230-T4A,0012355659,,Delivered to Destination,ZT56,4/15/14,11:01:53 AM,NASHVILLE,NA NH,WI01,WI01,NA NH AGCE,14x17.5 Premium (76 OTW),,,Matured Financing
LOUIS GELDER AND SONS CO.,NEM483750,L223,L223-T4B,0012372539,,Delivered to Destination,ZT56,5/27/14,10:16:04 AM,BENTON HARBOR,NA NH,WI01,WI01,NA NH AGCE,12x16.5 Heavy Duty  (70 OTW),,,Retail
